data.hora;data;tcle;cidade;uf;idade;sexo;raca;escolaridade;renda;rendafam;estcivil;filho_dep;qtd_filho_dep;plano;data_plano;plano_covid;preco_plano;pgt_plano;quarentena;teste_cov;result_teste_cov;contat_cov;morte_cov;equip_defensiv;gasto_equip_defensiv
06/06/2020 09:16;06/06/2020;Sim;Itabuna;BA;31;Feminino;Branco;Pós-Graduação;2800;5000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Não;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Sim;Não;Sim;50
06/06/2020 09:17;06/06/2020;Sim;Salvador ;BA;34;Masculino;Pardo;Pós-Graduação;7500;22000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;500;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Sim;Sim;Sim;500
06/06/2020 09:20;06/06/2020;Sim;Itabuna;BA;34;Masculino;Amarelo;Ensino Superior;4000;5000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;700;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;500
06/06/2020 09:20;06/06/2020;Sim;Cruz das Almas ;BA;24;Feminino;Pardo;Ensino Médio;600;2000;Solteiro;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;470;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;40
06/06/2020 09:36;06/06/2020;Sim;Itabuna;BA;31;Feminino;Pardo;Pós-Graduação;3000;8000;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;350;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;70
06/06/2020 09:40;06/06/2020;Sim;Lauro de Freitas;BA;40;Feminino;Branco;Pós-Graduação;4700;5700;Solteiro;Sim, filhos ou dependentes moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;335;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;80
06/06/2020 09:41;06/06/2020;Sim;Lauro de Freitas;BA;40;Feminino;Branco;Pós-Graduação;4700;5700;Solteiro;Sim, filhos ou dependentes moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;335;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;80
06/06/2020 09:41;06/06/2020;Sim;Lauro de Freitas;BA;40;Feminino;Branco;Pós-Graduação;4700;5700;Solteiro;Sim, filhos ou dependentes moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;335;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;80
06/06/2020 09:42;06/06/2020;Sim;Monte Mor;SP;27;Feminino;Pardo;Pós-Graduação;6500;13000;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;100;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;60
06/06/2020 09:42;06/06/2020;Sim;São Paulo ;SP;38;Masculino;Branco;Ensino Superior;12000;17000;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1090;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Sim;Não;Sim;50
06/06/2020 09:46;06/06/2020;Sim;Itabuna;BA;50;Feminino;Branco;Pós-Graduação;4000;7000;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;;400;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;;Não;Não;Sim;100
06/06/2020 09:48;06/06/2020;Sim;Recife;PE;35;Masculino;Pardo;Pós-Graduação;5500;8000;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1900;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;100
06/06/2020 09:48;06/06/2020;Sim;Brasília;DF;27;Masculino;Branco;Ensino Superior;4800;15000;Solteiro;Não possuo filhos ou dependentes.;5;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;250;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;Sim;Sim;Sim;120
06/06/2020 09:52;06/06/2020;Sim;Teixeira de Freitas;BA;29;Feminino;Branco;Pós-Graduação;2300;4200;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;168;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;100
06/06/2020 09:54;06/06/2020;Sim;São Paulo ;SP;59;Masculino;Pardo;Ensino Superior;16500;18000;Casado;Sim, filhos ou dependentes moram comigo.;4;Não;Não tenho plano de saúde;;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;150
06/06/2020 10:02;06/06/2020;Sim;Goiânia ;GO;25;Feminino;Branco;Ensino Superior;3600;10000;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;Não;Não;Sim;200
06/06/2020 10:19;06/06/2020;Sim;São Paulo ;SP;36;Feminino;Branco;Pós-Graduação;6000;12000;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;120;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;200
06/06/2020 10:33;06/06/2020;Sim;Aracaju;SE;35;Feminino;Preto;Ensino Superior;4635;7000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;220;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;70
06/06/2020 10:43;06/06/2020;Sim;Curitiba;PR;47;Feminino;Branco;Pós-Graduação;10000;10000;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;508;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;0;Não fiz o teste.;Sim;Não;Não;150
06/06/2020 10:57;06/06/2020;Sim;Feira de Santana ;BA;20;Feminino;Branco;Ensino Superior;300;1500;Outro;Não possuo filhos ou dependentes.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;60
06/06/2020 10:59;06/06/2020;Sim;Curitiba ;PR;30;Feminino;Branco;Pós-Graduação;13000;20000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;200;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Sim;Negativo;Não;Não;Sim;60
06/06/2020 11:08;06/06/2020;Sim;Brasília;DF;23;Feminino;Pardo;Ensino Superior;4000;12000;Solteiro;Não possuo filhos ou dependentes.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;150;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;50
06/06/2020 11:11;06/06/2020;Sim;Itabuna;BA;63;Masculino;Pardo;Ensino Superior;1000;1000;Solteiro;Sim, filhos ou dependentes moram comigo.;2;Não;Não tenho plano de saúde;;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;100
06/06/2020 11:15;06/06/2020;Sim;Salvador;BA;48;Feminino;Pardo;Ensino Superior;13000;17000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;500;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;300
06/06/2020 11:19;06/06/2020;Sim;Feira de Santana ;BA;31;Feminino;Pardo;Ensino Superior;1000;2000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;200
06/06/2020 11:27;06/06/2020;Não;Itabuna;BA;58;Masculino;Pardo;Ensino Fundamental;1700;1500;Divorciado / Separado / desquitado;Não, meus filhos ou dependentes NÃO moram comigo.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;300
06/06/2020 11:36;06/06/2020;Sim;Ilhéus ;BA;57;Feminino;Preto;Ensino Médio;1040;4500;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;50
06/06/2020 11:46;06/06/2020;Sim;Brasília;DF;30;Feminino;Branco;Ensino Superior;600;7000;Solteiro;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;150
06/06/2020 11:59;06/06/2020;Sim;Salvador;BA;24;Feminino;Branco;Ensino Superior;6000;15000;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde DURANTE A PANDEMIA.;Sim;850;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;100
06/06/2020 12:27;06/06/2020;Sim;Itabuna;BA;31;Feminino;Branco;Pós-Graduação;1800;10000;Solteiro;Não possuo filhos ou dependentes.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;550;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Sim;Negativo;Sim;Não;Sim;100
06/06/2020 12:38;06/06/2020;Sim;Cruz das Almas;BA;32;Masculino;Branco;Pós-Graduação;9000;10500;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;600;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;100
06/06/2020 12:40;06/06/2020;Sim;Brasília;DF;60;Masculino;Pardo;Pós-Graduação;15000;35000;Casado;Sim, filhos ou dependentes moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;600;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;Sim;Não;Sim;250
06/06/2020 12:47;06/06/2020;Sim;Viçosa;MG;50;Feminino;Pardo;Pós-Graduação;0;3000;Casado;Sim, filhos ou dependentes moram comigo.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;24
06/06/2020 12:54;06/06/2020;Sim;Teixeira de Freitas;BA;29;Feminino;Pardo;Pós-Graduação;1500;2000;Casado;Sim, filhos ou dependentes moram comigo.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;Sim;Sim;Sim;50
06/06/2020 12:59;06/06/2020;Sim;Teixeira de Freitas;BA;29;Masculino;Branco;Ensino Superior;1000;1000;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;34;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;10
06/06/2020 13:01;06/06/2020;Sim;Viçosa ;MG;57;Feminino;Branco;Ensino Superior;2000;2000;Casado;Sim, filhos ou dependentes moram comigo.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;30
06/06/2020 13:02;06/06/2020;Sim;Vitória da Conquista;BA;45;Feminino;Pardo;Pós-Graduação;8000;16000;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;60
06/06/2020 13:02;06/06/2020;Sim;Viçosa ;MG;45;Feminino;Preto;Ensino Médio;1000;3000;Casado;Sim, filhos ou dependentes moram comigo.;4;Não;Não tenho plano de saúde;;;Não tenho plano de saúde;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;;;;Sim;100
06/06/2020 13:09;06/06/2020;Sim;Paulista;PE;52;Masculino;Indígena;Pós-Graduação;1500;2500;Casado;Sim, filhos ou dependentes moram comigo.;5;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;Positivo;Sim;Sim;Sim;300
06/06/2020 13:18;06/06/2020;Sim;Itabuna;BA;45;Masculino;Pardo;Ensino Superior;5200;5200;Casado;Sim, filhos ou dependentes moram comigo.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;20
06/06/2020 13:18;06/06/2020;Sim;Juiz de Fora;MG;53;Masculino;Pardo;Pós-Graduação;7000;7000;Solteiro;Não possuo filhos ou dependentes.;1;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;150
06/06/2020 13:21;06/06/2020;Sim;Itanhandu ;MG;57;Feminino;Branco;Pós-Graduação;3745;6500;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;60;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Sim;Não;Sim;400
06/06/2020 13:23;06/06/2020;Sim;Brasília;DF;44;Masculino;Indígena;Pós-Graduação;10000;10000;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;5;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;400;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Sim;Sim;Sim;100
06/06/2020 13:36;06/06/2020;Sim;Itabuna;BA;36;Masculino;Pardo;Ensino Superior;3000;4000;Casado;Sim, filhos ou dependentes moram comigo.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Sim;Negativo;Não;Não;Sim;0
06/06/2020 13:36;06/06/2020;Sim;Mucuri;BA;26;Feminino;Preto;Pós-Graduação;3100;3100;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;300;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;30
06/06/2020 13:38;06/06/2020;Sim;Teresina;PI;57;Masculino;Pardo;Pós-Graduação;5000;10000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;600;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;;Sim;Sim;Sim;1000
06/06/2020 13:42;06/06/2020;Sim;Teixeira de Freitas;BA;43;Feminino;Branco;Ensino Médio;1100;1100;Solteiro;Sim, filhos ou dependentes moram comigo.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;30
06/06/2020 13:44;06/06/2020;Sim;Viçosa;MG;62;Feminino;Branco;Ensino Superior;3500;4700;Viuvo;Sim, filhos ou dependentes moram comigo.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;Não;Não;Sim;30
06/06/2020 13:52;06/06/2020;Sim;Salvador;BA;33;Feminino;Pardo;Pós-Graduação;5000;12000;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;620;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;100
06/06/2020 14:11;06/06/2020;Sim;São Mateus;ES;39;Feminino;Branco;Pós-Graduação;4200;7000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;300;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Sim;Não;Sim;50
06/06/2020 14:11;06/06/2020;Sim;Curitiba;PR;27;Feminino;Branco;Ensino Superior;0;4000;Casado;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;100
06/06/2020 14:12;06/06/2020;Sim;Campo Formoso ;BA;21;Feminino;Pardo;Ensino Médio;600;200;Solteiro;Não possuo filhos ou dependentes.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;60
06/06/2020 14:17;06/06/2020;Sim;Apucarana;PR;55;Masculino;Branco;Ensino Fundamental;2000;3400;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;60;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;30
06/06/2020 14:17;06/06/2020;Sim;Itabuna;BA;75;Feminino;Pardo;Ensino Superior;3000;5500;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;600;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;Sim;Sim;Sim;500
06/06/2020 14:17;06/06/2020;Sim;Jaraguá do Sul ;SC;62;Masculino;Branco;Ensino Superior;3500;3500;Divorciado / Separado / desquitado;Não, meus filhos ou dependentes NÃO moram comigo.;1;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;200
06/06/2020 14:18;06/06/2020;Sim;Jaraguá do Sul ;SC;62;Masculino;Branco;Ensino Superior;3500;3500;Divorciado / Separado / desquitado;Não, meus filhos ou dependentes NÃO moram comigo.;1;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;200
06/06/2020 14:19;06/06/2020;Sim;Cruz das Almas;BA;20;Masculino;Preto;Ensino Médio;600;1800;Solteiro;Não possuo filhos ou dependentes.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;20
06/06/2020 14:21;06/06/2020;Sim;Salvador;BA;37;Masculino;Pardo;Pós-Graduação;5600;14000;Outro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;750;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;40
06/06/2020 14:23;06/06/2020;Sim;Maringá;PR;29;Feminino;Branco;Pós-Graduação;7000;7000;Divorciado / Separado / desquitado;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;130;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;100
06/06/2020 14:23;06/06/2020;Sim;Santaluz ;BA;21;Masculino;Pardo;Ensino Médio;300;1000;Solteiro;Não possuo filhos ou dependentes.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;300
06/06/2020 14:29;06/06/2020;Sim;Maringá ;PR;25;Feminino;Branco;Ensino Superior;3300;10000;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;350;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;60
